0.0, 0.1, 
0.00223885857498, 0.79383520239, 
0.00791916101822, 1.47615990867, 
0.0169771413568, 2.14449946104, 
0.0293368273589, 2.79644720675, 
0.0449103987647, 3.42967184877, 
0.0635985834246, 4.04192528053, 
0.0852910940462, 4.63105100572, 
0.109867108577, 5.19499317092, 
0.137195797196, 5.73180616247, 
0.167136898457, 6.23966464288, 
0.19954134632, 6.71687383045, 
0.23425194865, 7.16187976157, 
0.271104116351, 7.57327922279, 
0.309926640603, 7.94982900239, 
0.350542513886, 8.29045409114, 
0.392769788614, 8.59425446185, 
0.436422465367, 8.8605100777, 
0.481311401087, 9.08868382001, 
0.527245226173, 9.27842208547, 
0.574031258358, 9.42955287788, 
0.621476400574, 9.5420813068, 
0.669388009825, 9.6161824992, 
0.717574724339, 9.65219202624, 
0.765847237033, 9.65059403912, 
0.814019004487, 9.61200739137, 
0.861906882215, 9.5371700946, 
0.909331678858, 9.42692250843, 
0.956118624087, 9.28218969951, 
1.00209774714, 9.10396341995, 
1.04710416524, 8.89328415119, 
1.09097828331, 8.65122363803, 
1.13356590835, 8.37886830133, 
1.17471828384, 8.07730387031, 
1.21429205095, 7.74760151942, 
1.25214914468, 7.39080573527, 
1.28815663401, 7.00792407839, 
1.32218651578, 6.59991894625, 
1.35411547266, 6.16770139084, 
1.38382460515, 5.71212699734, 
1.41119914826, 5.23399379208, 
1.43612818258, 4.73404211813, 
1.4585043495, 4.21295639575, 
1.47822357972, 3.67136867228, 
1.49518484384, 3.10986386088, 
1.50928993309, 2.52898656865, 
1.52044327802, 1.92924942079, 
1.52855181233, 1.31114279695, 
1.53352488885, 0.67514590725, 
1.53527425398, 0.0217391462436, 
1.53371408711, -0.648582327836, 
1.52876111084, -1.33529383674, 
1.5203347778, -2.03782529848, 
1.50835753968, -2.75554427638, 
1.4927552034, -3.48773804207, 
1.47345737925, -4.23359476807, 
1.45039802499, -4.99218401538, 
1.42351608865, -5.7624367479, 
1.39275625192, -6.54312519145, 
1.35806977375, -7.33284295876, 
1.31941543154, -8.12998598405, 
1.27676055425, -8.93273494818, 
1.23008213797, -9.73904002241, 
1.17936802997, -10.5466089082, 
1.124618162, -11.3528992904, 
1.06584580777, -12.1551169362, 
1.00307883301, -12.9502207469, 
0.936360900325, -13.7349360747, 
0.865752583985, -14.5057775453, 
0.791332344743, -15.2590824354, 
0.713197309668, -15.9910553514, 
0.63146379963, -16.6978245044, 
0.546267546849, -17.3755093053, 
0.457763548043, -18.020298306, 
0.366125505465, -18.6285357453, 
0.27154481883, -19.1968141597, 
0.174229105747, -19.7220697655, 
0.0744002463596, -20.2016766976, 
6.25547727583, -20.6335357675, 
6.15133232014, -21.0161532703, 
6.04539924358, -21.3487055612, 
5.93792894507, -21.6310856647, 
5.82917100838, -21.8639290482, 
5.71936997238, -22.0486168228, 
5.60876164287, -22.1872559343, 
5.4975695593, -22.2826372514, 
5.3860017221, -22.3381737239, 
5.27424767246, -22.3578218508, 
5.16247599821, -22.3459904735, 
5.05083231818, -22.3074413429, 
4.93943777494, -22.2471859829, 
4.82838804335, -22.1703831139, 
4.71775284279, -22.0822403661, 
4.60757592364, -21.9879232791, 
4.49787548593, -21.8924737403, 
